ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S27,Jharkhand,20,Barkatha,MD IBRAHIM,MALE,35,GENERAL,CPI(ML)(L),2210
S27,Jharkhand,20,Barkatha,ANIL RAY,MALE,47,GENERAL,IND,1955
S27,Jharkhand,20,Barkatha,GAUTAM KUMAR,MALE,30,GENERAL,IND,1236
S27,Jharkhand,20,Barkatha,AMIT KUMAR YADAV S/O-RAJDEV YADAV,MALE,25,GENERAL,IND,1177
S27,Jharkhand,20,Barkatha,MAHESH KUMAR YADAV,MALE,25,GENERAL,AAAP,1108
S27,Jharkhand,20,Barkatha,OM PRAKASH MEHTA,MALE,35,GENERAL,IND,917
S27,Jharkhand,20,Barkatha,VINOD KUMAR MEHTA,MALE,34,GENERAL,IND,523
S27,Jharkhand,20,Barkatha,SANJAY YADAV,MALE,33,GENERAL,IND,505
S27,Jharkhand,20,Barkatha,SUKHDEO YADAV,MALE,56,GENERAL,IND,413
S27,Jharkhand,21,Barhi,UMASHANKAR AKELA,MALE,61,GENERAL,INC,84358
S27,Jharkhand,21,Barhi,MANOJ KUMAR YADAV,MALE,62,GENERAL,BJP,72987
S27,Jharkhand,21,Barhi,ARBIND KUMAR,MALE,27,GENERAL,JVM,4282
S27,Jharkhand,21,Barhi,MO. SERAJ,MALE,43,GENERAL,IND,3686
S27,Jharkhand,21,Barhi,BIPIN KUMAR SINHA,MALE,47,GENERAL,IND,2451
S27,Jharkhand,21,Barhi,RAMANUJ KUMAR,MALE,37,GENERAL,CPI,2219
S27,Jharkhand,21,Barhi,MD. JAMAL UDDIN,MALE,33,GENERAL,BSP,2032
S27,Jharkhand,21,Barhi,9 MANOJ KUMAR PASWAN,MALE,36,SC,IND,1474
S27,Jharkhand,21,Barhi,RAJEEV RANJAN,MALE,25,GENERAL,AITC,1327
S27,Jharkhand,21,Barhi,11 DIGAMBER BHUIYA,MALE,47,SC,HAMS,984
S27,Jharkhand,21,Barhi,SANJAY KUMAR MEHTA,MALE,26,GENERAL,AAAP,781
S27,Jharkhand,21,Barhi,BASUDEW PASWAN,MALE,48,SC,IND,772
S27,Jharkhand,21,Barhi,CHHATHI DEVI,FEMALE,41,SC,RTMP,599
S27,Jharkhand,21,Barhi,SHIV KUMAR RAM,MALE,62,SC,PPID,469
S27,Jharkhand,22,Barkagaon,AMBA PRASAD,FEMALE,31,GENERAL,INC,98862
S27,Jharkhand,22,Barkagaon,ROSHAN LAL CHOUDHARY,MALE,59,GENERAL,AJSUP,67348
S27,Jharkhand,22,Barkagaon,LOKNATH MAHTO,MALE,74,GENERAL,BJP,31761
S27,Jharkhand,22,Barkagaon,DURGA CHARAN PRASAD,MALE,45,GENERAL,JVM,3347
S27,Jharkhand,22,Barkagaon,SURESH MAHTO,MALE,32,GENERAL,JMM(U),3205
S27,Jharkhand,22,Barkagaon,PRITAM SINGH,MALE,40,GENERAL,AIMIM,3022
S27,Jharkhand,22,Barkagaon,MITHILESH KUMAR DANGI,MALE,52,GENERAL,CPI,2710
S27,Jharkhand,22,Barkagaon,VINOD KUMAR RANA,MALE,37,GENERAL,JD(U),1868
S27,Jharkhand,22,Barkagaon,9 ANJU DEVI,FEMALE,28,SC,IND,1862
S27,Jharkhand,22,Barkagaon,BALJIT SINGH,MALE,39,GENERAL,IND,1768
S27,Jharkhand,22,Barkagaon,11 SARYU MUNDA,MALE,40,ST,CPI(ML)(L),1101
S27,Jharkhand,22,Barkagaon,BITTU KUMAR SINGH,MALE,31,GENERAL,JKP,878
S27,Jharkhand,22,Barkagaon,PRABHU ORAON,MALE,42,ST,IND,810
S27,Jharkhand,22,Barkagaon,DASHRATH SONI,MALE,64,GENERAL,IND,809
S27,Jharkhand,22,Barkagaon,SUNIL KUMAR,MALE,43,GENERAL,RJBP,587
S27,Jharkhand,22,Barkagaon,BHUNESHWAR PRAMANIK,MALE,66,GENERAL,APoI,568
S27,Jharkhand,22,Barkagaon,SALMA KHATOON,FEMALE,31,GENERAL,AITC,508
S27,Jharkhand,22,Barkagaon,GEETA DEVI,FEMALE,40,GENERAL,JKPS,448
S27,Jharkhand,22,Barkagaon,SURAJ KUMAR,MALE,31,GENERAL,BSP,429
S27,Jharkhand,22,Barkagaon,DEEPAK KUMAR DAS,MALE,40,SC,PPID,340
S27,Jharkhand,22,Barkagaon,DARSHAN GANJHU,MALE,49,SC,IND,336
S27,Jharkhand,22,Barkagaon,ARBIND KUMAR OJHA,MALE,35,GENERAL,IND,322
S27,Jharkhand,22,Barkagaon,VIJAY KUMAR SINGH,MALE,39,GENERAL,IND,196
S27,Jharkhand,23,Ramgarh,MAMTA DEVI,FEMALE,34,GENERAL,INC,99944
S27,Jharkhand,23,Ramgarh,SUNITA CHOUDHARY,FEMALE,45,GENERAL,AJSUP,71226
S27,Jharkhand,23,Ramgarh,RANANJAY KUMAR @ KUNTU BABU,MALE,50,GENERAL,BJP,31874
S27,Jharkhand,23,Ramgarh,AJIT KUMAR @ BABLU KUSHWAHA,MALE,38,GENERAL,IND,3271
S27,Jharkhand,23,Ramgarh,KHURSHID AHMAD QURAISHI,MALE,35,GENERAL,CPI,2084
S27,Jharkhand,23,Ramgarh,SUDIT KUMAR SINGH,MALE,37,GENERAL,JD(U),1813
S27,Jharkhand,23,Ramgarh,MD MOIN UDDIN AHMAD,MALE,42,GENERAL,BSP,1184
S27,Jharkhand,23,Ramgarh,NAGESHWAR SAW,MALE,58,GENERAL,IND,1152
S27,Jharkhand,23,Ramgarh,9 DEEPAK KUMAR SINGH @ DEEPAK SISODIA,MALE,29,GENERAL,HSP,1089
S27,Jharkhand,23,Ramgarh,ABHISHEK KUMAR SINHA @ LALA,MALE,29,GENERAL,SHS,1002
S27,Jharkhand,23,Ramgarh,11 HEERALAL MAHTO,MALE,32,GENERAL,CPI(ML)(L),936
S27,Jharkhand,23,Ramgarh,AMIT KUMAR,MALE,30,GENERAL,APoI,886
S27,Jharkhand,23,Ramgarh,ARIF AHMAD KURAISHI,MALE,38,GENERAL,JVM,801
S27,Jharkhand,23,Ramgarh,PRADEEP KUMAR,MALE,27,GENERAL,IND,735
S27,Jharkhand,23,Ramgarh,SANDEEP KUMAR,MALE,35,GENERAL,RJBP,717
S27,Jharkhand,23,Ramgarh,FAROOQUE ANSARI,MALE,31,GENERAL,IND,655
S27,Jharkhand,23,Ramgarh,ARJUN RAM,MALE,72,GENERAL,JMM(U),571
S27,Jharkhand,23,Ramgarh,MD NAIM,MALE,42,GENERAL,LJP,507
S27,Jharkhand,23,Ramgarh,MAHESH KUMAR MAHTO,MALE,25,GENERAL,IND,418
S27,Jharkhand,23,Ramgarh,ZOYA PARWEEN,FEMALE,27,GENERAL,BHAZS,398
S27,Jharkhand,23,Ramgarh,TULESHWAR KUMAR PASWAN,MALE,39,SC,IND,394
S27,Jharkhand,23,Ramgarh,BINU KUMAR MAHTO @ YUVA TIGER,MALE,25,GENERAL,IND,315
S27,Jharkhand,23,Ramgarh,NEPAL VISHWAKARMA,MALE,60,GENERAL,IND,297
S27,Jharkhand,23,Ramgarh,SUVO DEVI,FEMALE,42,SC,IND,255
S27,Jharkhand,23,Ramgarh,DHARMENDRA PRASAD,MALE,43,GENERAL,IND,191
S27,Jharkhand,24,Mandu,Jai Prakash Bhai Patel,MALE,37,GENERAL,BJP,49855
S27,Jharkhand,24,Mandu,Nirmal Mahto,MALE,35,GENERAL,AJSUP,47793
S27,Jharkhand,24,Mandu,Ram Prakash Bhai Patel,MALE,47,GENERAL,JMM,44768
S27,Jharkhand,24,Mandu,Kumar Mahesh Singh,MALE,66,GENERAL,IND,28866
S27,Jharkhand,24,Mandu,Chandra Nath Bhai Patel,MALE,49,GENERAL,JVM,15746
S27,Jharkhand,24,Mandu,Hamid Hashmi,MALE,39,GENERAL,AIMIM,13972
S27,Jharkhand,24,Mandu,Dushyant Kumar Patel,MALE,33,GENERAL,JD(U),6641
S27,Jharkhand,24,Mandu,Jaibir Manjhi,MALE,31,ST,CPI(ML)(L),6420
S27,Jharkhand,24,Mandu,9 Dhaneshwar Turi,MALE,63,GENERAL,MCO,4526
S27,Jharkhand,24,Mandu,Mahendra Pathak,MALE,48,GENERAL,CPI,3081
S27,Jharkhand,24,Mandu,11 Mahmood Alam,MALE,46,GENERAL,BAHUMP,3009
S27,Jharkhand,24,Mandu,Shahid Siddiqui,MALE,51,GENERAL,BSP,2229
S27,Jharkhand,24,Mandu,Babita Devi,FEMALE,34,GENERAL,JMM(U),1732
S27,Jharkhand,24,Mandu,Md. Aenul,MALE,32,GENERAL,LJP,1504
S27,Jharkhand,24,Mandu,Sajada Khatoon,FEMALE,35,GENERAL,PSPL,1251
S27,Jharkhand,24,Mandu,Ramavtar Mahto,MALE,35,GENERAL,IND,998
S27,Jharkhand,24,Mandu,Jitendra Kumar Roy,MALE,40,GENERAL,IND,995
S27,Jharkhand,24,Mandu,Arjun Ram,MALE,43,SC,PPID,963
S27,Jharkhand,24,Mandu,Md. Azad Rayn,MALE,36,GENERAL,AAAP,899
S27,Jharkhand,24,Mandu,Sundar Lal Marandi,MALE,33,ST,IND,847
S27,Jharkhand,24,Mandu,Abdul Qayum Ansari,MALE,53,GENERAL,IUML,690
S27,Jharkhand,24,Mandu,Anil Mathur,MALE,30,SC,SBSP,502
S27,Jharkhand,25,Hazaribagh,Manish Jaiswal,MALE,54,GENERAL,BJP,106208
S27,Jharkhand,25,Hazaribagh,Dr. Ramchandra Prasad,MALE,58,GENERAL,INC,54396
S27,Jharkhand,25,Hazaribagh,Munna Singh,MALE,44,GENERAL,JVM,31885
S27,Jharkhand,25,Hazaribagh,Nadeem Khan,MALE,29,GENERAL,AIMIM,8919
S27,Jharkhand,25,Hazaribagh,Prakash Kumar Paswan,MALE,33,SC,IND,3215
S27,Jharkhand,25,Hazaribagh,Shakti Kumar Paswan,MALE,30,SC,IND,2517
S27,Jharkhand,25,Hazaribagh,Jailal Kumar,MALE,54,GENERAL,IND,1209
S27,Jharkhand,25,Hazaribagh,9 Prayag Prasad,MALE,54,GENERAL,NCP,1157
S27,Jharkhand,25,Hazaribagh,Binod Kumar Singh,MALE,58,GENERAL,BSP,1046
S27,Jharkhand,25,Hazaribagh,11 Sneh Lata Devi,FEMALE,51,SC,IND,784
S27,Jharkhand,25,Hazaribagh,Chitranjan Prasad Gupta,MALE,39,GENERAL,IND,738
S27,Jharkhand,25,Hazaribagh,Mukesh Kumar,MALE,46,GENERAL,LJP,558
S27,Jharkhand,25,Hazaribagh,Santosh Kumar Mehta,MALE,27,GENERAL,PPID,499
S27,Jharkhand,25,Hazaribagh,Ajeet Kumar Mehta,MALE,42,GENERAL,IND,490
S27,Jharkhand,25,Hazaribagh,Rameshwar Ram Kushwaha,MALE,49,GENERAL,AIFB,309
S27,Jharkhand,26,Simaria,Kishun Kumar Das,MALE,49,SC,BJP,61438
S27,Jharkhand,26,Simaria,MANOJ KUMAR CHANDRA,MALE,40,SC,AJSUP,50442
S27,Jharkhand,26,Simaria,Ramadev Singh Bhogta,MALE,41,SC,JVM,31346
S27,Jharkhand,26,Simaria,Yogendra Nath Baitha,MALE,55,SC,INC,27665
S27,Jharkhand,26,Simaria,Niraj Kumar Niraj,MALE,36,SC,IND,5552
S27,Jharkhand,26,Simaria,Kamlesh Kumar,MALE,26,SC,IND,4366
S27,Jharkhand,26,Simaria,Anand Kumar Bharti,MALE,27,SC,JKP,3579
S27,Jharkhand,26,Simaria,Binod Bihari Paswan,MALE,40,SC,CPI,3487
S27,Jharkhand,26,Simaria,9 Hardip Kumar Ram,MALE,33,SC,RPI(A),2487
S27,Jharkhand,26,Simaria,JITENDRA KUMAR,MALE,29,SC,BSP,2041
S27,Jharkhand,26,Simaria,11 Shanker Rajak,MALE,49,SC,SP,2029
S27,Jharkhand,26,Simaria,Baleshwar Ram,MALE,60,SC,IND,1655
S27,Jharkhand,26,Simaria,Kamlesh Ganjhu,MALE,35,SC,IND,1251
S27,Jharkhand,26,Simaria,Kheman Ram,MALE,52,SC,APoI,1169
S27,Jharkhand,26,Simaria,Naresh Bhuiyan,MALE,38,SC,NAGADHP,968
S27,Jharkhand,26,Simaria,Ramanand Das,MALE,50,SC,BaSaPa,941
S27,Jharkhand,26,Simaria,Chhotan Kumar,MALE,28,SC,PPID,596
S27,Jharkhand,26,Simaria,Vikash Kumar,MALE,31,SC,IND,448
S27,Jharkhand,27,Chatra,SATYANAND BHOKTA,MALE,48,SC,RJD,101710
S27,Jharkhand,27,Chatra,JANARDAN PASWAN,MALE,52,SC,BJP,77655
S27,Jharkhand,27,Chatra,KEDAR BHUIYAN,MALE,36,SC,JD(U),7292
S27,Jharkhand,27,Chatra,TILESHWAR RAM,MALE,41,SC,JVM,6703
S27,Jharkhand,27,Chatra,GOUTAM RAVIDAS,MALE,26,SC,BSP,4645
S27,Jharkhand,27,Chatra,NARESH RAM BHARTI,MALE,64,SC,CPIM,4076
S27,Jharkhand,27,Chatra,KAULESHWAR KUMAR BHOKTA,MALE,28,SC,NAGADHP,3654
S27,Jharkhand,27,Chatra,9 KRISHNA RAVIDAS,MALE,34,SC,IND,3559
S27,Jharkhand,27,Chatra,SANDEEP KUMAR,MALE,25,SC,RJBP,3486
S27,Jharkhand,28,Dhanwar,BABULAL MARANDI,MALE,61,ST,JVM,52352
S27,Jharkhand,28,Dhanwar,LAKSHMAN PRASAD SINGH,MALE,63,GENERAL,BJP,34802
S27,Jharkhand,28,Dhanwar,RAJ KUMAR YADAV,MALE,46,GENERAL,CPI(ML)(L),32245
S27,Jharkhand,28,Dhanwar,ANUP KUMAR SONTHALIA,MALE,44,GENERAL,IND,22624
S27,Jharkhand,28,Dhanwar,MOHAMMAD DANISH,MALE,34,GENERAL,AIMIM,15416
S27,Jharkhand,28,Dhanwar,NIJAMUDDIN ANSARI,MALE,58,GENERAL,JMM,14432
S27,Jharkhand,28,Dhanwar,TARKESHWAR GOPE,MALE,49,GENERAL,IND,2960
S27,Jharkhand,28,Dhanwar,RAVINDRA KUMAR SINGH,MALE,33,GENERAL,IND,2676
S27,Jharkhand,28,Dhanwar,DINESH KUMAR DAS,MALE,32,SC,BSP,2440
S27,Jharkhand,28,Dhanwar,11 MANOJ KUMAR,MALE,43,GENERAL,IND,2050
S27,Jharkhand,28,Dhanwar,BAIJU MARANDI,MALE,31,ST,IND,1912
S27,Jharkhand,28,Dhanwar,RAMESHWAR PRASAD YADAV,MALE,45,GENERAL,IND,1276
S27,Jharkhand,28,Dhanwar,VIRENDRA KUMAR YADAV,MALE,28,GENERAL,SP,1189
S27,Jharkhand,28,Dhanwar,CHHATRADHARI VISHWAKARMA,MALE,48,GENERAL,IND,979
S27,Jharkhand,29,Bagodar,VINOD KUMAR SINGH,MALE,43,GENERAL,CPI(ML)(L),98201
S27,Jharkhand,29,Bagodar,NAGENDRA MAHTO,MALE,68,GENERAL,BJP,83656
S27,Jharkhand,29,Bagodar,RAJANI KAUR,FEMALE,42,GENERAL,JVM,8749
S27,Jharkhand,29,Bagodar,ANUP KUMAR PANDEY,MALE,30,GENERAL,AJSUP,5188
S27,Jharkhand,29,Bagodar,LALITA KUMARI,THIRD,26,GENERAL,IND,2582
S27,Jharkhand,29,Bagodar,JAGDISH MAHTO,MALE,42,GENERAL,IND,2316
S27,Jharkhand,29,Bagodar,VASUDEV PRA VERMA,MALE,56,GENERAL,INC,2049
S27,Jharkhand,29,Bagodar,9 DEEPAK PRASAD SINHA,MALE,47,GENERAL,AIFB,1555
S27,Jharkhand,29,Bagodar,DASHRATH SINGH,MALE,53,GENERAL,IND,1245
S27,Jharkhand,29,Bagodar,11 JAY PRAKASH PRASAD,MALE,47,GENERAL,IND,1244
S27,Jharkhand,29,Bagodar,TEKOCHAND MAHTO,MALE,29,GENERAL,IND,1172
S27,Jharkhand,29,Bagodar,DAMODAR PASWAN,MALE,42,SC,LJP,885
S27,Jharkhand,30,Jamua,KEDAR HAZRA,MALE,58,SC,BJP,58468
S27,Jharkhand,30,Jamua,MANJU KUMARI,FEMALE,40,SC,INC,40293
S27,Jharkhand,30,Jamua,CHANDRIKA MAHTHA,MALE,49,SC,JVM,25865
S27,Jharkhand,30,Jamua,ASHOK PASWAN,MALE,41,SC,CPI(ML)(L),15921
S27,Jharkhand,30,Jamua,SATYANARAYAN DAS,MALE,51,SC,AJSUP,9668
S27,Jharkhand,30,Jamua,PRADIP KU HAJRA,MALE,47,SC,IND,6442
S27,Jharkhand,30,Jamua,SHYAMDEO HAZRA,MALE,33,SC,LOKJANP,2433
S27,Jharkhand,30,Jamua,9 MAHENDRA RAJAK,MALE,48,SC,BMUP,2131
S27,Jharkhand,30,Jamua,SITARAM PASWAN,MALE,46,SC,IND,1917
S27,Jharkhand,30,Jamua,11 RAJENDAR HAZRA,MALE,46,SC,JP,1493
S27,Jharkhand,30,Jamua,RAMCHANDRA HAZRA,MALE,43,SC,BSP,1445
S27,Jharkhand,30,Jamua,NANDLAL RAVIDAS,MALE,63,SC,AAAP,902
S27,Jharkhand,30,Jamua,KEDAR PASWAN,MALE,53,SC,LJP,858
S27,Jharkhand,30,Jamua,JAGDISH BAITHA,MALE,61,SC,BLSP,642
S27,Jharkhand,31,Gandey,DR SARFRAZ AHMAD,MALE,66,GENERAL,JMM,65023
S27,Jharkhand,31,Gandey,JAI PRAKASH VERMA,MALE,48,GENERAL,BJP,56168
S27,Jharkhand,31,Gandey,ARJUN BAITHA,MALE,51,GENERAL,AJSUP,15361
S27,Jharkhand,31,Gandey,SUNIL KR. YADAV,MALE,40,GENERAL,IND,9900
S27,Jharkhand,31,Gandey,KARMILA TUDU,FEMALE,32,GENERAL,IND,9056
S27,Jharkhand,31,Gandey,DILIP KUMAR VERMA,MALE,47,GENERAL,JVM,8952
S27,Jharkhand,31,Gandey,RAJESH KUMAR,MALE,48,GENERAL,CPI(ML)(L),7408
S27,Jharkhand,31,Gandey,INTEKHAB ANSARI,MALE,30,GENERAL,AIMIM,6039
S27,Jharkhand,31,Gandey,LALITA RAY,FEMALE,33,GENERAL,IND,2076
S27,Jharkhand,31,Gandey,11 ARUN PRASAD VERMA,MALE,26,GENERAL,IND,1625
S27,Jharkhand,31,Gandey,AVADHESH KUMAR SINGH,MALE,47,GENERAL,BSP,1182
S27,Jharkhand,31,Gandey,MANORANJAN SINHA,MALE,29,GENERAL,SHS,819
S27,Jharkhand,32,Giridih,SUDIVYA  KUMAR,MALE,49,GENERAL,JMM,80871
S27,Jharkhand,32,Giridih,NIRBHAY KUMAR SHAHABADI,MALE,68,GENERAL,BJP,64987
S27,Jharkhand,32,Giridih,CHUNNU KANT,MALE,55,GENERAL,JVM,6903
S27,Jharkhand,32,Giridih,MOHAMMAD LALLU,MALE,35,GENERAL,IND,2493
S27,Jharkhand,32,Giridih,UPENDRA KUMAR SHARMA,MALE,64,GENERAL,LJP,2026
S27,Jharkhand,32,Giridih,SHYAM PRASAD BARNWAL,MALE,36,GENERAL,IND,1533
S27,Jharkhand,32,Giridih,SIKANDAR ALI,MALE,25,GENERAL,BSP,1272
S27,Jharkhand,32,Giridih,9 SHWETA KUMARI,FEMALE,25,SC,AAAP,1182
S27,Jharkhand,32,Giridih,MD SALMAN SAHAB,MALE,25,GENERAL,MCO,1124
S27,Jharkhand,32,Giridih,11 BUDHAN HEMABRAM,MALE,49,ST,IND,991
S27,Jharkhand,32,Giridih,RAJESH KU SINHA,MALE,48,GENERAL,CPI(ML)(L),834
S27,Jharkhand,32,Giridih,SIMA KUMARI,FEMALE,35,GENERAL,AITC,833
S27,Jharkhand,33,Dumri,JAGARNATH MAHTO,MALE,53,GENERAL,JMM,71128
S27,Jharkhand,33,Dumri,YASHODA DEVI,FEMALE,45,GENERAL,AJSUP,36840
S27,Jharkhand,33,Dumri,PRADEEP KUMAR SAHU,MALE,39,GENERAL,BJP,36013
S27,Jharkhand,33,Dumri,ABDUL MOBIN RIZVI,MALE,43,GENERAL,AIMIM,24132
S27,Jharkhand,33,Dumri,LALCHAND MAHTO,MALE,64,GENERAL,JD(U),5219
S27,Jharkhand,33,Dumri,GANESH PRASAD MAHATO,MALE,60,GENERAL,CPI,2891
S27,Jharkhand,33,Dumri,MAHENDRA MAHTO,MALE,29,GENERAL,IND,2764
S27,Jharkhand,33,Dumri,9 NILKANTH MAHTO,MALE,34,GENERAL,BSP,1744
S27,Jharkhand,33,Dumri,RUPLAL THAKUR,MALE,29,GENERAL,SHS,1689
S27,Jharkhand,33,Dumri,11 NIRMAL PRASAD MAHTO,MALE,37,GENERAL,AAAP,1642
S27,Jharkhand,33,Dumri,MD. SAMSUDDIN,MALE,25,GENERAL,JVM,1263
S27,Jharkhand,33,Dumri,NARAYAN GIRI,MALE,77,GENERAL,IND,1256
S27,Jharkhand,33,Dumri,CHANDRIKA PRASAD MAHTO,MALE,38,GENERAL,BALP,591
S27,Jharkhand,33,Dumri,MOHAMMAD  AHMAD,MALE,39,GENERAL,PSPL,557
S27,Jharkhand,33,Dumri,DEVI LAL ANAND,MALE,39,GENERAL,JMM(U),470
S27,Jharkhand,34,Gomia,Lambodar Mahto,MALE,53,GENERAL,AJSUP,71859
S27,Jharkhand,34,Gomia,Babita Devi,FEMALE,41,GENERAL,JMM,60922
S27,Jharkhand,34,Gomia,Madhav Lal Singh,MALE,66,GENERAL,IND,26103
S27,Jharkhand,34,Gomia,Lakshman Kumar Nayak,MALE,42,GENERAL,BJP,18011
S27,Jharkhand,34,Gomia,Dinesh Kumar Munda,MALE,37,ST,IND,1896
S27,Jharkhand,34,Gomia,Nikhil Kumar Soren,MALE,27,ST,IND,1699
S27,Jharkhand,34,Gomia,Gulam Rabbani,MALE,50,GENERAL,IND,1433
S27,Jharkhand,34,Gomia,9 Gautam Tiwari,MALE,39,GENERAL,JVM,1391
S27,Jharkhand,34,Gomia,Ajay Renjan,MALE,32,GENERAL,BSP,1078
S27,Jharkhand,34,Gomia,11 Hari Saw,MALE,60,GENERAL,IND,986
S27,Jharkhand,34,Gomia,Ashraf Hussain,MALE,37,GENERAL,IUML,943
S27,Jharkhand,34,Gomia,Umesh Mahto,MALE,39,GENERAL,JD(U),760
S27,Jharkhand,34,Gomia,Manoj Kumar Mahto,MALE,38,GENERAL,PPID,340
S27,Jharkhand,34,Gomia,Pankaj Kumar Pandey,MALE,31,GENERAL,LJP,330
S27,Jharkhand,34,Gomia,Devishwar Manjhi,MALE,61,ST,JMM(U),228
S27,Jharkhand,35,Bermo,Rajendra Pd. Singh,MALE,73,GENERAL,INC,88945
S27,Jharkhand,35,Bermo,Yogeshwar Mahto,MALE,64,GENERAL,BJP,63773
S27,Jharkhand,35,Bermo,Kashi Nath Singh,MALE,55,GENERAL,AJSUP,16546
S27,Jharkhand,35,Bermo,Md. Aftab Alam Khan,MALE,43,GENERAL,CPI,5695
S27,Jharkhand,35,Bermo,Ram Kinkar Pandey,MALE,45,GENERAL,JVM,1997
S27,Jharkhand,35,Bermo,Sabita Devi,FEMALE,38,GENERAL,JKPS,1806
S27,Jharkhand,35,Bermo,Khirodhar Kisku,MALE,29,ST,IND,1494
S27,Jharkhand,35,Bermo,Nitu Singh,FEMALE,44,GENERAL,IND,1136
S27,Jharkhand,35,Bermo,9 Alam Ansari,MALE,48,GENERAL,IND,1129
S27,Jharkhand,35,Bermo,11 Kailash Chandra Mahto,MALE,57,GENERAL,IND,929
S27,Jharkhand,35,Bermo,Baijnath Gorain,MALE,44,GENERAL,SHS,872
S27,Jharkhand,35,Bermo,Subodh Mahto,MALE,36,GENERAL,IND,825
S27,Jharkhand,35,Bermo,Ram Bhajan Layak,MALE,60,GENERAL,IND,632
S27,Jharkhand,35,Bermo,Salimuddin Ansari,MALE,53,GENERAL,JMM(U),583
S27,Jharkhand,35,Bermo,Teko Mahato,MALE,69,GENERAL,AMB,509
S27,Jharkhand,35,Bermo,Sameer Kumar Das,MALE,44,GENERAL,BSP,451
S27,Jharkhand,35,Bermo,Gangadhar Prajapati,MALE,49,GENERAL,IND,439
S27,Jharkhand,35,Bermo,Umesh Rawani,MALE,50,GENERAL,LJP,428
S27,Jharkhand,35,Bermo,Chandan Kumar,MALE,27,SC,PPID,298
S27,Jharkhand,35,Bermo,Kaleshwar Ravidas,MALE,33,SC,RPI(A),286
S27,Jharkhand,36,Bokaro,Biranchi Narayan,MALE,48,GENERAL,BJP,112333
S27,Jharkhand,36,Bokaro,Shweta Singh,FEMALE,39,GENERAL,INC,99020
S27,Jharkhand,36,Bokaro,Rajendra Mahato,MALE,62,GENERAL,AJSUP,14517
S27,Jharkhand,36,Bokaro,PRAKASH KUMAR,MALE,37,GENERAL,JVM,13872
S27,Jharkhand,36,Bokaro,MASAKUR ALAM SIDDIKI,MALE,42,GENERAL,AIMIM,5401
S27,Jharkhand,36,Bokaro,SANJAY KUMAR,MALE,43,GENERAL,IND,3148
S27,Jharkhand,36,Bokaro,Jayanti Kumari,FEMALE,38,GENERAL,IND,2226
S27,Jharkhand,36,Bokaro,9 ASHOK CHOUDHARY,MALE,55,GENERAL,JD(S),1971
S27,Jharkhand,36,Bokaro,HARENDRA NATH,MALE,63,GENERAL,AAAP,1943
S27,Jharkhand,36,Bokaro,11 Rajesh Kumar,MALE,39,GENERAL,IND,1913
S27,Jharkhand,36,Bokaro,Mahadeo Sharma,MALE,30,GENERAL,IND,1741
S27,Jharkhand,36,Bokaro,Hamid Hasan,MALE,42,GENERAL,APoI,1344
S27,Jharkhand,36,Bokaro,PHALGUNI BHATTACHARYA,MALE,37,GENERAL,AITC,1262
S27,Jharkhand,36,Bokaro,Niwaran Prasad Mahto,MALE,46,GENERAL,HAMS,1009
S27,Jharkhand,36,Bokaro,SUNIL KUMAR,MALE,51,GENERAL,JP,933
S27,Jharkhand,36,Bokaro,Uma Kumari,FEMALE,27,GENERAL,IND,914
S27,Jharkhand,36,Bokaro,NAWAL KUMAR SHARMA,MALE,36,GENERAL,IND,896
S27,Jharkhand,36,Bokaro,PRADIP BURMAN,MALE,44,GENERAL,IND,806
S27,Jharkhand,36,Bokaro,RamaKant Verma,MALE,69,GENERAL,SWARAJ,553
S27,Jharkhand,36,Bokaro,Manoj Kumar Singh,MALE,44,GENERAL,SUCI(C),540
S27,Jharkhand,36,Bokaro,MADHU SUDAN SINGH,MALE,63,GENERAL,IND,532
S27,Jharkhand,36,Bokaro,Nitay Dutta,MALE,54,GENERAL,IND,502
S27,Jharkhand,36,Bokaro,LALITA DEVI,FEMALE,28,GENERAL,IND,445
S27,Jharkhand,36,Bokaro,Krishna Kumar Kaushal,MALE,44,GENERAL,PPID,438
S27,Jharkhand,36,Bokaro,Renu Sharma,FEMALE,48,GENERAL,IND,351
S27,Jharkhand,37,Chandankyari,AMAR KUMAR BAURI,MALE,41,SC,BJP,67739
S27,Jharkhand,37,Chandankyari,UMA KANT RAJAK,MALE,54,SC,AJSUP,58528
S27,Jharkhand,37,Chandankyari,BIJAY KUMAR RAJWAR,MALE,31,SC,JMM,36400
S27,Jharkhand,37,Chandankyari,BHOLANATH BAURI,MALE,36,SC,IND,2694
S27,Jharkhand,37,Chandankyari,GANESH KUMAR DAS,MALE,41,SC,IND,2033
S27,Jharkhand,37,Chandankyari,ROHIT KUMAR DAS,MALE,25,SC,JVM,1524
S27,Jharkhand,37,Chandankyari,LAL MOHAN RAJWAR,MALE,41,SC,MCO,1391
S27,Jharkhand,37,Chandankyari,9 HARENDRA KUMAR,MALE,27,SC,APoI,1131
S27,Jharkhand,37,Chandankyari,RAJ KUMAR RAM,MALE,26,SC,AITC,783
S27,Jharkhand,37,Chandankyari,11 PRAKASH DAS,MALE,34,SC,PPID,491
S27,Jharkhand,37,Chandankyari,RAMPAD RAVIDAS,MALE,43,SC,JKP,392
